ID,Lesson,Student,right,bug,help,choice,string,number,point,pknowdirect,pknow,punchange,time,timeSD,time3SD,time5SD,howmanywrong,helppct,wrongpct,timeperact,prev3count,prev5count,recent8help,recent5wrong,manywrong,asymptoteA,asymptoteB,optoprac,GHpred,GHpredthresh,GNHpred,GNHpredthresh
6285,Splot,OBIJCAC,0,0,0,0,0,1,0,0.874329424,0.874329424,0,2.672,-0.736901857,-1.029615703,-2.3688986,1,0,0.5,6.744833333,0,0,0,3,0,0,0,6,0.032833199,0,-2.394096336,0
6286,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.364705882,0,1.016,-0.855553961,-0.86810742,-2.253437457,1,0,0,1.016,1,1,0,3,0,0,0,1,-0.259053607,0,0.343012482,0
6287,Splot,OBIJCAC,1,0,0,0,0,1,0,0.877936659,0.877936659,0,5.984,-0.61311039,-1.974805103,-2.62207152,0,0,0,8.8855,0,0,0,2,0,0,0,6,-1.340575223,0,0.109669567,0
6288,Splot,OBIJCAC,1,0,0,0,0,1,0,0.773322443,0.773322443,0,5.406,-0.615827425,-2.205566207,-2.336771771,3,0,0,8.04,0,0,0,1,0,1,0,7,-1.672179539,0,1.123329702,1
6289,Splot,OBIJCAC,1,0,0,0,0,1,0,0.97394807,0.97394807,0,3.766,-0.739084262,-2.084491776,-3.203742918,0,0,0,20.49833333,0,0,0,1,0,0,0,9,-1.493630175,0,0.267053795,0
6290,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.857947399,0,4.063,-0.536879755,-1.968022077,-3.560477894,3,0,0,4.375,0,0,0,1,0,0,1,9,-1.33138187,0,1.066313104,1
6291,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.6956394,0,7.062,-0.341729885,-1.891791442,-3.360455792,0,0,0,10.07816667,0,0,0,0,0,1,0,6,-1.230238233,0,0.119161184,0
6292,Splot,OBIJCAC,1,0,0,0,0,1,0,0.773322443,0.773322443,0,10.141,-0.137847081,-1.617693901,-2.846631716,8,0,0,14.78981818,0,0,0,0,0,1,0,11,-0.899570911,0,2.849533742,1
6293,Splot,OBIJCAC,1,0,0,0,0,1,0,0.947776825,0.947776825,0,1.984,-0.686589643,-1.016456721,-2.371368408,0,0,0,6.064714286,0,0,0,0,0,0,0,7,-0.355157091,0,0.038528247,0
6294,Splot,OBIJCAC,1,0,0,0,0,1,0,0.949388231,0.949388231,0,3.328,-0.625154101,-1.166166609,-2.442130626,1,0,0,8.091571429,0,0,0,0,0,0,0,7,-0.467480942,0,0.396475753,0
6295,Splot,OBIJCAC,1,0,0,0,0,1,0,0.899556819,0.899556819,0,8.328,-0.251844097,-1.449590825,-2.328200465,0,0,0,8.076,0,0,0,0,0,1,0,8,-0.722326536,0,0.073168097,0
6296,Splot,OBIJCAC,1,0,0,0,0,1,0,0.989799546,0.989799546,0,9.36,-0.244108109,-1.563587841,-2.043164807,0,0,0,19.3845,0,0,0,0,0,0,0,10,-0.840402385,0,0.189433553,0
6297,Splot,OBIJCAC,0,0,0,0,0,1,0,0.989799546,0.989799546,0,3.515,-0.729451481,-1.121106307,-1.945543032,1,0,2,17.94181818,0,0,0,0,0,0,0,11,1.378130686,1,0.463216785,0
6298,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.6956394,0,6.219,-0.56742198,-1.225403688,-2.537147431,1,0,0,8.239333333,1,1,0,1,0,1,0,3,-0.51617988,0,0.400603184,0
6299,Splot,OBIJCAC,0,0,0,0,0,1,0,0.603763836,0.603763836,0,2.203,-0.705850398,-1.54098157,-2.417979768,1,0,2,3.783571429,0,0,0,1,0,0,0,7,-0.280841387,0,-0.551059913,0
6300,Splot,OBIJCAC,0,0,0,0,0,0,0,0.603763836,0.603763836,0,2.016,-0.723023666,-2.002723859,-2.498676066,2,0,2.5,3.562625,1,1,0,2,0,0,0,8,-0.931996927,0,-1.805406537,0
6301,Splot,OBIJCAC,1,0,0,0,0,1,0,0.802432741,0.802432741,0,7.844,-0.121640501,-1.996296044,-2.969855634,3,0,0,4.038333333,0,0,0,3,0,0,0,9,-1.369911776,0,1.06288568,1
6302,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.540063091,0,1.531,-0.767563958,-1.550514565,-2.847388026,2,0,0,4.9215,2,2,0,3,0,0,0,2,-0.826407799,0,0.722692859,1
6303,Splot,OBIJCAC,1,0,0,0,0,1,0,0.930942147,0.930942147,0,1,-0.74687101,-1.612228125,-2.885500503,2,0,0,1.582,0,0,0,2,0,0,0,8,-0.893502337,0,0.690940906,1
6304,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.609,-0.732177012,-1.636075469,-3.064949533,2,0,0,3.956918919,0,0,0,2,0,0,0,37,-0.920130386,0,0.715461362,1
6305,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.516,-0.712657658,-2.24661198,-3.091276147,0,0,0,3.866368421,0,0,0,1,0,0,0,38,-1.734997477,0,0.054288935,0
6306,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.562,-0.75271935,-2.19170568,-3.080910139,0,0,0,3.781641026,0,0,0,0,0,0,0,39,-1.65122849,0,0.051801526,0
6307,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.672,-0.650127326,-2.197554021,-3.711988988,0,0,0,3.7039,0,0,0,0,0,0,0,40,-1.660052513,0,0.050872002,0
6308,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.61,-0.765858931,-2.115504334,-3.594552356,0,0,0,3.628439024,0,0,0,0,0,0,0,41,-1.538404515,0,0.047974866,0
6309,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.546,-0.73007178,-2.168705608,-3.613540278,0,0,0,3.555047619,0,0,0,0,0,0,0,42,-1.616753879,0,0.048186573,0
6310,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.813,-0.671542184,-2.146058037,-3.611435046,0,0,0,3.49127907,0,0,0,0,0,0,0,43,-1.583163002,0,0.046828047,0
6311,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,11.391,0.602837581,-2.167472896,-3.570319572,0,0,0,3.670818182,0,0,0,0,0,0,0,44,-1.614916446,0,0.049727493,0
6312,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,2.328,-0.802531063,-0.798776383,-2.21476264,0,0,0,3.640977778,0,0,0,0,0,0,0,45,-0.219327525,0,0.018177044,0
6313,Splot,OBIJCAC,0,0,0,0,0,1,0,0.30947226,0.30947226,0,8.937,0.370546183,-0.871235666,-2.367166377,1,0,2,4.9718,0,0,0,0,0,0,0,5,0.032720363,0,0.364572559,0
6314,Splot,OBIJCAC,0,0,0,0,0,0,0,0.30947226,0.30947226,0,0.172,-0.838353615,0.170852702,-1.230761263,2,0,2.5,4.171833333,1,1,0,1,0,0,0,6,1.520821362,1,-0.929454806,0
6315,Splot,OBIJCAC,1,0,0,0,0,0,1,-1,0.30947226,1,4.484,-0.574947497,-1.270338495,-1.339043098,18,0,0,2.336,0,0,0,2,0,0,0,2,0.35832583,0,-7.181453058,0
6316,Splot,OBIJCAC,1,0,0,0,0,0,1,0.991948991,0.991948991,0,2.063,-0.762593761,-1.042754929,-1.24244841,18,0,0,13.41565,0,0,0,2,0,0,0,20,-0.373772383,0,0.08743272,0
6317,Splot,OBIJCAC,1,0,0,0,0,0,1,0.996880258,0.996880258,0,2.812,-0.704540456,-2.175894873,-2.607879752,18,0,0,12.91071429,0,0,0,2,0,0,0,21,-1.627490733,0,0.175577231,0
6318,Splot,OBIJCAC,1,0,0,0,0,0,1,0.998794522,0.998794522,0,1.407,-0.813438845,-2.042081713,-2.509889145,18,0,0,12.38781818,0,0,0,2,0,0,0,22,-1.433471092,0,0.158105856,0
6319,Splot,OBIJCAC,1,0,0,0,0,0,1,0.999534709,0.999534709,0,13.922,0.156570651,-2.280573061,-3.693874173,18,0,0,12.45452174,0,0,0,1,0,0,0,23,-1.787848386,0,0.177521542,0
6320,Splot,OBIJCAC,0,0,0,0,0,0,0,-1,0.999534709,1,4.218,-0.424916094,-1.361408649,-2.698949907,6,0,4,1.091625,0,0,0,0,0,0,0,8,5.280990487,1,-2.390711577,0
6321,Splot,OBIJCAC,1,0,0,0,0,0,0,-1,0.649101961,0,8.625,-0.40279433,-1.081784288,-2.548918504,1,0,0,5,0,0,0,1,0,0,1,5,-0.402275928,0,0.033805759,0
6322,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.364705882,0,15.032,0.188880572,-0.671139773,-2.189119074,1,0,0,20.8595,0,0,0,1,0,0,0,2,-0.15483483,0,0.424997751,0
6323,Splot,OBIJCAC,1,0,0,0,0,0,0,-1,0.364705882,0,21,0.764651116,-0.638829852,-1.295698046,0,0,0,21,0,0,0,1,0,0,0,1,-0.140285606,0,0.083846418,0
6324,Splot,OBIJCAC,1,0,0,0,0,0,0,-1,0.6956394,0,7.578,1.255958635,0.550737358,0.282391915,1,0,0,28.98433333,0,0,0,1,0,0,0,3,-0.104263376,0,-0.09976722,0
6325,Splot,OBIJCAC,1,0,0,0,1,0,0,-1,0.6956394,0,0.015,-0.921329633,2.209490323,1.381779899,18,0,0,0.020666667,0,0,0,1,0,0,0,3,-1.678135074,0,-0.000285393,0
6326,Splot,OBIJCAC,1,0,0,0,1,0,0,0.994389166,0.994389166,0,7.985,-0.593673241,1.099280118,0.88536636,0,0,0,2.185478261,0,0,0,0,0,0,0,23,-0.415393267,0,-0.01501533,0
6327,Splot,OBIJCAC,1,0,0,0,1,0,0,0.996387244,0.996387244,0,1.14,-0.581137643,-0.25904424,0.694487449,0,0,0,2.141916667,0,0,0,0,0,0,0,24,-0.023066972,0,0.00346782,0
6328,Splot,OBIJCAC,1,0,0,1,0,0,0,0.997675114,0.997675114,0,0.938,-0.565298734,-2.096140518,-0.075530767,2,0,0,2.09376,0,0,0,0,0,0,0,25,-1.510370493,0,0.027430095,0
6329,Splot,OBIJCAC,1,0,0,1,0,0,0,0.998504437,0.998504437,0,1.468,-0.377737126,-1.740109618,-1.405480617,0,0,0,2.069692308,0,0,0,0,0,0,0,26,-1.040868635,0,0.022509322,0
6330,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999966089,0.999966089,0,0.954,-0.652070563,-1.524173504,-3.039176378,2,0,0,8.961,0,0,0,0,0,0,0,16,-0.798567299,0,0.085363242,0
6331,Splot,OBIJCAC,1,0,0,1,0,0,0,0.99998692,0.99998692,0,6.078,0.10071793,-1.595106423,-2.769917308,0,0,0,8.791411765,0,0,0,0,0,0,0,17,-0.874625297,0,0.087645234,0
6332,Splot,OBIJCAC,0,1,0,0,1,0,0,0.176323517,0.176323517,0,1.343,-0.896059648,-0.929089759,-2.075526136,9,0,3.666666667,11.17966667,0,0,0,0,0,0,0,12,1.936465,1,0.190824461,0
6333,Splot,OBIJCAC,1,0,0,0,1,0,0,0.781478055,0.781478055,0,20.188,-0.060056264,-1.447412281,-2.390448141,9,0,0,17.13033333,1,1,0,1,0,0,1,6,-0.720157044,0,0.586216593,1
6334,Splot,OBIJCAC,1,0,0,0,1,0,0,-1,0.781478055,1,6.375,-0.639622309,-0.855397982,-1.885205671,4,0,0,13.6372,0,0,0,1,0,0,0,5,0.363293463,0,-1.527092291,0
6335,Splot,OBIJCAC,1,0,0,0,0,1,0,0.979237175,0.979237175,0,6.094,-0.491716169,-1.595738221,-2.147090854,1,0,0,6.068375,0,0,0,1,0,0,0,8,-0.875318287,0,0.398022112,0
6336,Splot,OBIJCAC,1,0,0,0,0,1,0,0.979896916,0.979896916,0,7.203,-0.545581977,-1.191394741,-1.986736459,0,0,0,7.9805,0,0,0,1,0,0,0,8,-0.487926116,0,0.059424536,0
6337,Splot,OBIJCAC,1,0,0,0,0,1,0,0.958898568,0.958898568,0,4.969,-0.64203464,-1.676920455,-2.633036367,3,0,0,7.730777778,0,0,0,1,0,1,0,9,-0.966646385,0,1.093524371,1
6338,Splot,OBIJCAC,1,0,0,0,0,1,0,0.996042471,0.996042471,0,4.046,-0.723755599,-1.679332785,-2.379011358,0,0,0,16.78383333,0,0,0,0,0,0,0,12,-0.96942952,0,0.17616026,0
6339,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.918670361,0,2.813,-0.65121914,-1.911372216,-3.042710693,3,0,0,4.2188,0,0,0,0,0,0,1,10,-1.255836913,0,1.062898107,1
6340,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.812862344,0,8.937,-0.188634317,-2.017009378,-3.054307524,0,0,0,9.915142857,0,0,0,0,0,1,0,7,-1.398487349,0,0.124993351,0
6341,Splot,OBIJCAC,1,0,0,0,0,1,0,0.899556819,0.899556819,0,6.36,-0.430442017,-1.563609056,-2.751225673,8,0,0,14.08733333,0,0,0,0,0,1,0,12,-0.84042519,0,2.837669262,1
6342,Splot,OBIJCAC,1,0,0,0,0,1,0,0.991895324,0.991895324,0,6.25,-0.238530467,-1.270295474,-2.636085713,0,0,0,6.088555556,0,0,0,0,0,0,0,9,-0.554692391,0,0.048339154,0
6343,Splot,OBIJCAC,1,0,0,0,0,1,0,0.992155844,0.992155844,0,2.14,-0.728046182,-0.857606801,-2.23258154,1,0,0,7.331555556,0,0,0,0,0,0,0,9,-0.25282449,0,0.376797449,0
6344,Splot,OBIJCAC,1,0,0,0,0,1,0,0.983765294,0.983765294,0,4.969,-0.521254011,-1.397018666,-2.236872123,0,0,0,7.4546,0,0,0,0,0,1,0,10,-0.670883522,0,0.065088846,0
6345,Splot,OBIJCAC,1,0,0,0,0,1,0,0.998470065,0.998470065,0,8.453,-0.310285131,-1.48783066,-2.106906995,0,0,0,16.143,0,0,0,0,0,0,0,13,-0.760938775,0,0.150112815,0
6346,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.954605218,0,2.047,-0.574395103,-1.559585324,-2.228557809,0,0,0,4.021363636,0,0,0,0,0,0,1,11,-0.836105319,0,0.039197873,0
6347,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.890769187,0,3.688,-0.465655322,-1.405934246,-2.372510894,2,0,0,9.13675,0,0,0,0,0,1,0,8,-0.679473817,0,0.755285436,1
6348,Splot,OBIJCAC,1,0,0,0,0,1,0,0.958898568,0.958898568,0,3.218,-0.74724836,-1.350335556,-2.599635749,1,0,0,13.25123077,0,0,0,0,0,1,0,13,-0.626795851,0,0.44933505,0
6349,Splot,OBIJCAC,1,0,0,0,0,1,0,0.91409747,0.91409747,0,1.704,-0.75167639,-1.787298785,-2.618837927,2,0,0,3.8049,0,0,0,0,0,0,0,10,-1.098087701,0,0.717503082,1
6350,Splot,OBIJCAC,1,0,0,0,0,1,0,0.972269093,0.972269093,0,0.531,-0.806229758,-1.964580072,-2.849260306,2,0,0,1.465222222,0,0,0,0,0,0,0,9,-1.326728857,0,0.692990915,1
6351,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.547,-0.742497102,-2.305154508,-3.345204933,2,0,0,3.573717391,0,0,0,0,0,0,0,46,-1.826597199,0,0.726487317,1
6352,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.484,-0.718722932,-2.30040325,-3.513306932,0,0,0,3.507978723,0,0,0,0,0,0,0,47,-1.819075195,0,0.050436035,0
6353,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.703,-0.730397602,-2.267449792,-3.766374542,0,0,0,3.449541667,0,0,0,0,0,0,0,48,-1.767331693,0,0.048885391,0
6354,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.563,-0.672936011,-2.191617636,-3.749523784,0,0,0,3.390632653,0,0,0,0,0,0,0,49,-1.651095828,0,0.046443564,0
6355,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,1.078,-0.697798049,-2.122056544,-3.670783405,0,0,0,3.34438,0,0,0,0,0,0,0,50,-1.547948867,0,0.044356022,0
6356,Splot,OBIJCAC,0,0,0,0,0,1,0,1,1,0,0.734,-0.685854467,-2.101131662,-3.562351696,1,0,0.333333333,3.293196078,0,0,0,0,0,0,0,51,-1.332085877,0,0.380746491,0
6357,Splot,OBIJCAC,0,0,0,0,0,1,0,1,1,0,2.61,-0.369701892,-2.056588527,-3.50570906,1,0,0.666666667,3.280057692,0,0,0,1,0,0,0,52,-1.071988015,0,-0.545339194,0
6358,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,1,1,1.296,-0.599123419,-1.753354408,-3.15668802,1,0,0,1.296,1,1,0,2,0,0,0,1,0.203449466,0,-0.048297829,0
6359,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.844,-0.665925972,-1.654679777,-3.025413838,1,0,0,3.23409434,1,1,0,2,0,0,0,53,-0.941175526,0,0.370946191,0
6360,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,3.156,-0.462400695,-1.634751283,-3.018403799,0,0,0,3.232648148,0,0,0,2,0,0,0,54,-0.918641542,0,0.033028598,0
6361,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.782,-0.894263929,-1.727450087,-2.783006445,0,0,0,3.188090909,0,0,0,2,0,0,0,55,-1.025778807,0,0.034420424,0
6362,Splot,OBIJCAC,0,1,0,0,0,1,0,0.838143229,0.838143229,0,0.843,-0.816958779,-2.022590596,-2.991415907,4,0,2,3.535636364,0,0,0,1,0,0,0,11,-0.15253999,0,0.548725905,1
6363,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.6956394,0,3.688,-0.53440193,-2.173623403,-3.438672795,4,0,0,4.510333333,1,1,0,1,0,0,0,3,-1.624094552,0,1.411273538,1
6364,Splot,OBIJCAC,1,0,0,0,0,1,0,0.989131569,0.989131569,0,0.594,-0.780149883,-2.245624638,-3.373951306,2,0,0,1.3781,0,0,0,1,0,0,0,10,-1.733472818,0,0.694341846,1
6365,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.797,-0.658057333,-2.131510592,-3.488175216,0,0,0,3.145392857,0,0,0,1,0,0,0,56,-1.561772233,0,0.041902739,0
6366,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.734,-0.749088262,-1.972609146,-3.683831854,0,0,0,3.103087719,0,0,0,1,0,0,0,57,-1.337595477,0,0.03825737,0
6367,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.75,-0.722461785,-2.187295477,-3.538656187,0,0,0,3.062517241,0,0,0,1,0,0,0,58,-1.644589892,0,0.041866438,0
6368,Splot,OBIJCAC,0,0,0,0,0,1,0,0.245011977,0.245011977,0,1.328,-0.556315183,-2.12960738,-3.444159193,1,0,2,3.765571429,0,0,0,0,0,0,0,7,-2.354539985,0,0.387619929,0
6369,Splot,OBIJCAC,0,0,0,0,0,1,0,0.245011977,0.245011977,0,1.984,-0.332439313,-2.02786523,-3.466072445,1,0,2.333333333,3.542875,0,0,0,1,0,0,0,8,-2.254189045,0,-0.542597044,0
6370,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.766,-0.663424662,-1.611216281,-3.018361876,1,0,0,3.02359322,1,1,0,2,0,0,0,59,-0.892381154,0,0.367947891,0
6371,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.797,-0.59798708,-1.552179158,-3.023729205,1,0,0,2.986483333,1,1,0,2,0,0,0,60,-0.828183172,0,0.366472232,0
6372,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.719,-0.647128289,-1.593851055,-2.872628022,0,0,0,2.949311475,0,0,0,2,0,0,0,61,-0.873249157,0,0.02937977,0
6373,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,0.828,-0.662324053,-1.90854003,-2.797294526,0,0,0,2.915096774,0,0,0,2,0,0,0,62,-1.252117985,0,0.034772368,0
6374,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,3.656,-0.370429782,-1.907439421,-2.903303396,0,0,0,2.926857143,0,0,0,1,0,0,0,63,-1.250674269,0,0.034892517,0
6375,Splot,OBIJCAC,1,0,0,0,0,1,0,1,1,0,6.609,-0.577439856,-1.679882123,-2.941293865,0,0,0,2.984390625,0,0,0,0,0,0,0,64,-0.970063857,0,0.031333903,0
6376,Splot,OBIJCAC,1,0,0,0,0,0,1,-1,1,1,5.172,-0.521622165,-1.61019369,-2.855309059,18,0,0,3.281333333,0,0,0,0,0,0,0,3,0.266077936,0,-7.166977611,0
6377,Splot,OBIJCAC,1,0,0,0,0,0,1,0.999820483,0.999820483,0,5.141,-0.524024905,-1.469491802,-2.778944144,18,0,0,12.14979167,0,0,0,0,0,0,0,24,-0.742295866,0,0.11158762,0
6378,Splot,OBIJCAC,1,0,0,0,0,0,1,0.999930751,0.999930751,0,6.891,-0.388386342,-1.623086925,-2.65584076,18,0,0,11.93944,0,0,0,0,0,0,0,25,-0.905578839,0,0.121117181,0
6379,Splot,OBIJCAC,1,0,0,0,0,0,1,0.999973288,0.999973288,0,4.578,-0.567661768,-1.434033411,-2.381903049,18,0,0,11.65630769,0,0,0,0,0,0,0,26,-0.706905315,0,0.104472092,0
6380,Splot,OBIJCAC,0,1,0,0,0,0,1,0.999943908,0.999943908,0,6.312,-0.433263329,-1.480073015,-2.579135035,19,0,4.666666667,11.45837037,0,0,0,0,0,0,0,27,-0.616977146,0,0.697745155,1
6381,Splot,OBIJCAC,1,0,0,0,0,0,1,-1,0.364705882,0,25,1.01520151,-1.389311439,-2.434958509,19,0,0,25,0,0,0,1,0,0,0,1,-0.663501532,0,0.217079912,0
6382,Splot,OBIJCAC,1,0,0,0,0,0,0,-1,0.779576604,0,28.531,2.254657496,0.014276413,-0.898134834,6,0,0,8.921833333,0,0,0,1,0,0,1,6,-7.01E-05,0,-0.000796074,0
6383,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.540063091,0,12.922,0.032409888,2.836595677,1.880547567,1,0,0,18.21366667,0,0,0,1,0,0,0,3,-2.765907043,0,0.014594949,0
6384,Splot,OBIJCAC,0,0,0,0,0,0,0,-1,0.510529681,0,1.047,-0.461652212,3.302268894,2.301343797,2,0,0.333333333,13.922,0,0,0,1,0,0,0,4,-3.075795571,0,-1.212338672,0
6385,Splot,OBIJCAC,1,0,0,0,0,0,0,-1,0.812862344,0,3.516,-0.349081388,1.825415172,2.407353353,1,0,0,22.61725,0,0,0,2,0,0,0,4,-1.145423314,0,-0.258036696,0
6386,Splot,OBIJCAC,1,0,0,0,1,0,0,-1,0.812862344,0,0.015,-0.921329633,-0.778323712,2.491535294,19,0,0,0.01925,0,0,0,1,0,0,0,4,-0.208239557,0,9.36E-05,0
6387,Splot,OBIJCAC,1,0,0,0,1,0,0,0.999038156,0.999038156,0,40.187,0.862591009,-1.732063234,0.55500415,0,0,0,3.481444444,0,0,0,1,0,0,0,27,-1.031264797,0,0.037688012,0
6388,Splot,OBIJCAC,1,0,0,0,1,0,0,0.999381502,0.999381502,0,0.985,-0.611475805,-0.407820012,-0.837062336,0,0,0,3.392285714,0,0,0,1,0,0,0,28,-0.057171525,0,0.008646513,0
6389,Splot,OBIJCAC,1,0,0,0,1,0,0,0.999602324,0.999602324,0,1.64,-0.539442531,-0.670214429,-1.480948029,1,0,0,3.331862069,0,0,0,1,0,0,0,29,-0.154408162,0,0.013956638,0
6390,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999744322,0.999744322,0,0.782,-0.600290167,-0.288327326,-1.558738347,2,0,0,3.246866667,0,0,0,0,0,0,0,30,-0.028576847,0,0.005851002,0
6391,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999835623,0.999835623,0,0.828,-0.539101891,-1.751208502,-1.809947126,0,0,0,3.16883871,0,0,0,0,0,0,0,31,-1.054188856,0,0.034683108,0
6392,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999894324,0.999894324,0,1.234,-0.52286912,-1.678834589,-1.427719384,0,0,0,3.108375,0,0,0,0,0,0,0,32,-0.968854417,0,0.032615297,0
6393,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999994955,0.999994955,0,1.078,-0.676844891,-1.662261178,-2.813179513,0,0,0,8.362888889,0,0,0,0,0,0,0,18,-0.949819827,0,0.08688316,0
6394,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999998054,0.999998054,0,1.156,-0.616102423,-1.738815902,-2.8785486,2,0,0,7.983578947,0,0,0,0,0,0,0,19,-1.039321505,0,0.086762338,0
6395,Splot,OBIJCAC,0,0,0,1,0,0,0,0.999998054,0.999998054,0,1.422,-0.861018787,-1.815816434,-2.955208492,1,0,0.25,7.6555,0,0,0,0,0,0,0,20,-0.967992515,0,0.086881142,0
6396,Splot,OBIJCAC,0,0,0,0,0,0,0,0.999998054,0.999998054,0,1.188,-0.874446369,-2.153966101,-3.215937112,2,0,0.5,7.34752381,1,1,0,1,0,0,0,21,-1.285740891,0,-0.826085517,0
6397,Splot,OBIJCAC,1,0,0,1,0,0,0,0.999999249,0.999999249,0,30.828,0.826380699,-2.351567578,-3.55128159,2,0,0,8.414818182,2,2,0,2,0,0,0,22,-1.900892839,0,0.123675085,0
6398,Splot,OBIJCAC,0,1,0,0,1,0,0,0.175630776,0.175630776,0,1.078,-0.907815599,-0.909084457,-2.202031771,10,0,3,10.40261538,0,0,0,2,0,0,0,13,1.806353854,1,-1.68983215,0
6399,Splot,OBIJCAC,0,1,0,0,1,0,0,0.175630776,0.175630776,0,25.313,0.285778738,-0.955881269,-2.433002479,5,0,3.25,11.46764286,0,0,0,3,0,0,0,14,0.574161101,1,-0.333395594,0
6400,Splot,OBIJCAC,0,1,0,0,1,0,0,0.175630776,0.175630776,0,11.296,-0.399158767,0.204343838,-1.531121318,6,0,3.5,11.4562,1,1,0,4,0,0,0,15,2.724012147,1,-2.224381274,0
6401,Splot,OBIJCAC,1,0,0,0,1,0,0,0.903686303,0.903686303,0,8.813,-0.564674916,-1.021195628,-1.069261299,10,0,0,15.94214286,1,1,0,4,0,0,1,7,-0.358476426,0,0.533000291,1
6402,Splot,OBIJCAC,0,0,0,0,1,0,0,0.903686303,0.903686303,0,5.687,-0.673241272,-0.678054945,-0.759489846,7,0,0.75,14.66025,2,2,0,3,0,0,1,8,0.928201851,1,-1.850372156,0
6403,Splot,OBIJCAC,1,0,0,0,1,0,0,-1,0.903686303,1,15.485,-0.194464238,-1.637074955,-2.259111816,7,0,0,13.94516667,2,3,0,4,1,0,0,6,0.255392671,0,-1.829508793,0
6404,Splot,OBIJCAC,1,0,0,0,0,1,0,0.996859366,0.996859366,0,5.594,-0.527541079,-1.432380426,-1.545760455,1,0,0,6.0391,0,0,0,3,0,0,0,10,-0.705276579,0,0.391564304,0
6405,Splot,OBIJCAC,1,0,0,0,0,1,0,0.996960774,0.996960774,0,13.656,-0.188107943,-1.395246589,-2.359080272,0,0,0,7.964,0,0,0,2,0,0,0,10,-0.669182609,0,0.069448399,0
6406,Splot,OBIJCAC,1,0,0,0,0,1,0,0.993679406,0.993679406,0,4.172,-0.689831321,-0.910113261,-2.148029448,3,0,0,7.156181818,0,0,0,1,0,1,0,11,-0.284730238,0,1.05320585,1
6407,Splot,OBIJCAC,1,0,0,0,0,1,0,0.999409366,0.999409366,0,7.218,-0.550103748,-1.405480344,-2.273185854,0,0,0,15.5055,0,0,0,1,0,0,0,14,-0.679035155,0,0.136204222,0
6408,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.975033478,0,5.375,-0.416869137,-1.428043012,-2.15004833,3,0,0,4.134166667,0,0,0,0,0,0,1,12,-0.701011728,0,1.049398549,1
6409,Splot,OBIJCAC,1,0,0,0,0,1,0,-1,0.938320437,0,12.5,0.102288087,-1.656804205,-2.372453228,0,0,0,9.510444444,0,0,0,0,0,1,0,9,-0.94359381,0,0.098480902,0
